0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.5782710991938028,0.12224629228717501,-0.025079211135074355,-0.0807619591705843,0.009473651188844247,-0.34883938780456525,0.11424160693491396,-0.3556160914233095,-0.11319209070156826,0.46786416066644343,0.019778540066555845,-0.18913222986925687,0.2983619222217384,-0.597023279180721,0.40597536623206093,-0.300244665609077,-0.2506490333890085,0.06861834754969026,0.27952673161746716,-0.269787144246526,0.47848731678202483,-0.27893128580462495,0.06361920552247606,0.17487586172853622,-0.056156568698203346,-0.1786167200508688,-0.02621805386873631,0.1475125745087113,0.25683926260044904,-0.5223711990782272,-0.2393253548378371,-0.22682474713358142,0.10664186827445778,0.09451083442160134,-0.09949267389921186,0.07847567970800576,-0.4161010157236308,0.29778729808894555,0.29581356999566755,0.3350134180783486,-0.13863152498602327,-0.2251026541983951,-0.7355388952672306,-0.03740963281576686,-0.008125574914453884,-0.11671035968486851,0.19013789366013337,0.18023042397194128,0.08913686545289978,-0.10910177410763573,0.19445169566278714,-0.1958737828513009,-0.06626986127988142,-0.2508714656205901,0.24375356382260358,0.21475222525113516,0.011549487805943382,-0.1342296846083375,0.24899615450927537,-0.4870252254796877,-0.5661433069276528,-0.08555427589391151,-0.26704117602972766,0.05792527795300593,-0.1890862049969441,0.10107391274682005,-0.11590438301893814,-0.03219050121685255,-0.0975714383445833,-0.06451062264344083,0.023956422619108127,-0.09847963088315365,0.03609551832434445,0.10273297367802167,0.27847402494183754,-0.017250344283827972,-0.10383808213315385,0.06003730581664119,0.06893265592294388,0.3890252140869901,-0.004321462765529025,0.37140027396288144,0.11349676396658356,-0.18703314902202428,-0.35971557546546534,-0.07461127396958792,-0.1261112713286398,0.0015648364154717837,-0.5265886028770381,0.154277778580919,-0.3738084443201175,-0.15401767013384,-0.11688401319780835,-0.24636837805446857,-0.3441848065226218,0.1906464733985134,-0.20607214385701975,-0.38705068439638995,0.07879641066093468,0.06795051440799997
0.12239233569474961,0.6300251030136224,-0.2600057472343122,0.19260945828134662,0.15116034486816524,0.34425910022940037,0.18425106312614103,0.2660558435567338,0.9188967384169234,-0.14701682945413402,-0.22498273288306833,-0.11294764092015391,0.10178405564218246,-0.6548656604471792,-0.00757957777041053,-0.03156554284899572,0.026986370607187463,-0.927343188398713,-0.3537114816650838,0.1433282665839409,0.7997045022694886,0.559802923124641,0.8561531985429005,1.6207983760116993,-1.5832192261864004,0.693657039360469,-0.1435195747481493,-1.4952016762524458,0.291682359962921,-0.2471882421576817,0.32569156933475146,-0.6365971807203913,-0.13040660010363203,-0.1516697598211456,0.05795829062947968,-0.0639657020181626,0.4267221804102609,0.8510019326595998,-0.3118277990493483,1.0441795557376636,0.47485883573268967,-1.0732555807714441,0.9646981620529348,0.7979472658273256,0.7213457363454272,0.7917524305955707,-0.16711351217001008,-0.4150794955344256,-1.4744413975652229,-0.43287587777202136,-0.6558000933013416,-0.3473186372717393,0.37026569780919777,0.04477160167713383,0.2720982873465066,-0.836575613976923,-0.3654506792024632,0.5464946584175688,0.15319030569378958,1.0003519490818547,-0.31640503425602806,-0.8308789011302823,-0.5577949290704565,-0.5670214929410007,0.08329365389211547,0.042479526694476126,-2.530881245949046,-0.2565742128570355,0.8308944305730368,0.38105079920943274,1.145419451501194,-0.39415780145178914,-1.4669610085871736,-0.08805517208335718,-0.06311144337001652,-0.4427230751479217,-0.11995735723389467,0.006801951640532081,0.6460603217517426,0.611377832221024,0.0346703437089475,-1.937229642617325,1.0894968979077657,1.5083892235832586,-0.7811557968563664,1.4239926992912082,0.874633766981048,-0.6230929715953143,1.064047929550016,-0.6049359483761861,-0.4308985004719369,-1.764778278810988,0.09904187055564,-1.1731794053074374,0.19676736664618352,-0.07735810838527908,0.5990006386950107,2.019804189724247,0.44238835236333474,-1.0921954420598285
0.2213800717795594,0.056823765845863114,-0.5065892489294253,0.0006285698919501454,-0.06706174234839006,-0.4486351441757991,0.03515788640004145,-0.471396778960357,0.17972895413065126,-0.16292138812945928,-0.28247334609883723,-0.4357346261537742,0.0389981630053398,0.12342200112328845,-0.05524586593504796,-0.04532643844545488,0.09072215670602292,0.6358714542541051,-0.03654260076526905,0.14707627042820406,0.10840229638540944,-0.28386535541634245,-0.22222475103576345,0.061402590911162326,0.45463785598016676,0.4157911786665844,0.08482335054860435,-0.4643739134174822,-0.07036586125053894,-0.25182586019354064,0.12901741587267807,-0.06161977060609442,0.608861698543496,0.3856640212481769,0.3322296580499124,0.26566427869916764,-0.16177114154527233,-0.0646534749965869,-0.48175124427952015,-0.08196729510700199,0.2946795482418199,-0.2561466646861741,-0.13234667244491494,-0.027379531461216463,-0.42118503010158204,-0.3151795110739681,-0.09249754348908176,-0.13326146241198059,0.1772958309652888,0.8938151487393176,0.007756691854431197,0.26337964169176614,-0.19479048681831485,-0.21666432136947242,-0.13892025773054575,0.5829047304407028,-0.3430907016196749,0.30965063275806975,-0.1864852341319864,0.2614091211478584,-0.05183589614698495,0.16395766006991835,-0.8930857001497522,-0.4792061278404652,0.040967291914166475,-0.46870890270168075,0.37536898753157427,-0.21257103572989627,0.19462025342804737,-0.13380346987131445,-0.03193674603750049,0.12969843274792026,-0.006679313723209311,0.2310557058489499,-0.1968657882571985,0.08344442912992725,-0.33072069942955745,0.08684237147679343,0.27581830249584266,-0.11212303884154555,0.4996466193258815,0.4043702834665675,0.36349481360583485,0.031641449087199756,0.22030457971962572,0.02920890714960498,0.07054265156521632,-0.031106330582155263,-0.21763254122199124,0.19894913736040967,-0.23879694917014532,-0.2575026162004321,-0.1994594698495308,-0.4180210501546146,0.3811497714508835,0.03713824355839565,0.019687718569747624,0.09447015503233125,0.20404530779555324,0.24054857850310368
-0.2877452624701894,-0.0709504359370511,-0.4128821040372357,-0.26957493112391345,0.20109357565467764,-0.034470714083449955,0.28288362847312915,-0.20565593011897432,-0.0771682053384162,-0.0166182567414191,0.21662939495494835,-0.018870823060482142,0.7766637952051731,0.05539582653975693,0.06629550285747739,0.16353748527885204,-0.1426072889429613,-0.3712552973466,0.0032825488317816866,-0.06103954583092374,0.3647478032721431,-0.0980670887889621,-0.21746209869042163,0.18776153711017174,-0.43703695236059686,-0.27536873566260683,-0.3032510169651098,-0.1633096103270816,0.08072267828957626,-0.6052359902510035,0.028540017826544348,-0.30161984424025234,0.10273088902111063,0.40374308424673166,-0.2363960191322181,-0.36486838330670895,0.22536049814842402,-0.2621941260187027,-0.17816086118635222,0.1588631142273965,0.1749884503628131,-0.24361151114551413,-0.5402674267207522,0.11807825079826029,-0.2360130842370688,-0.06585391065204067,0.03607594399095876,-0.30823340486115414,0.19496941511025265,0.5568319595454934,0.8402116691215482,0.2833747544798398,0.3915973881449549,0.004039550650263554,-0.1784063848854847,0.3366504037556688,-0.3780109456255316,-0.042809117751953285,0.21868741053594104,0.1722798197031968,0.0379395540714196,0.19445815360729754,0.4170741062058659,0.2930257293403689,0.03974326495149719,0.1535067993195417,-0.18600474184539564,-0.3311785014181387,0.1400865201349083,-0.289996158381342,-0.18193717845415625,0.4475944928029032,0.19917787493128233,0.03332433201476364,0.31640317215290126,0.1489423643989424,-0.07187019851963988,0.5371801409310031,-0.418080277128535,-0.0711264594228612,0.15046795574698077,0.46482369608330215,0.5193526290254044,0.08966159793687978,0.002257249873596314,-0.44021957246856114,0.11625278318127007,-0.11033584140048246,-0.4047190813867661,0.45855983661552796,0.07161348385415134,0.025394694495086533,0.22921045546903968,-0.17568746094545928,0.19561024513132289,0.15790285103181867,-0.3978074046527319,0.03196840033230457,0.13262026205650645,0.17495958863007077
0.4263826570897871,0.04500949169628134,-0.06219720222846947,0.6444818561929272,-0.14219057740617466,0.17204168436686607,-0.4840144664032772,-0.017705182408922982,0.42225459407133964,-0.3697147666621328,0.9776466219124138,-0.3480879747949282,-0.18754889803703784,-0.39775142928038454,-0.3955871133241118,-0.00926176321792875,0.18056129410241736,0.516473407203085,-0.08496001670179446,0.09457216868898995,0.28890764382620043,-0.08946553956303216,-0.41889595290068005,0.616802668155468,0.3447459816560115,-0.2835705941054972,-0.2747533897012598,-0.1550007749174698,0.7950015852876104,0.7786586276235782,0.2327141066059707,-0.30332133186655763,-0.2275828107770268,0.4164530124622577,0.3088733873564299,-0.3173698740820735,-0.45544222217043234,-0.6726633544533427,0.07953582268781062,-0.06796981672979607,-0.010857869096745654,0.49557338070752305,-0.19296295075305137,0.13800953992247078,0.7897745549462651,0.09148429608761642,-0.19607882880742608,-0.06783617674744795,-0.13378382089099938,-0.039584944883376064,0.2661221517550179,-0.45967713942114063,0.395224839863239,-0.10039069006586349,0.6870175270993047,0.7232738936654307,-0.0015797358300048841,-0.2948670063784467,-0.25263915505607293,-0.5639857585421982,0.5606149722711709,0.05892439186805824,-0.2469483658002163,0.2188958962897756,-0.4641136400325965,-0.05841404988498649,-0.2868794157365812,0.027492174710878045,-0.5475138077260818,-0.24457189796423912,0.3261632060836057,-0.1392783657157348,0.005009522818607363,-0.006004082611589993,0.1138727362834205,0.09400373454991971,0.20206339740318013,0.3496877410591469,0.15385033562014083,0.2873368169157855,0.19721144901437018,0.42278323510658344,-0.1380704995951957,0.07386645160355058,-0.05983224101078916,0.2477557129524346,-0.31775688007494857,0.38230939808539255,-0.768383462942969,0.5605601820990666,-0.19375857026859436,0.30397779769793976,-0.35305754812013085,0.11622488957117415,0.14862113747128608,0.2834602259266425,-0.11327658668749459,-0.5025882745854054,0.2615282499694716,-0.13542087363501107
-0.3645497588475907,0.7555881217665401,0.24569606768981977,-0.5062883078741769,0.16928904428209016,-0.06326510942154502,0.2366170013905475,0.20822799016050378,-0.12313803062689621,-0.2859112284433122,-0.04093167950133125,0.1781252917583634,-0.7347566764077132,-0.03993875823941933,-0.6170360450356016,-0.43875322042898474,0.07410930951795734,-0.08229531562662148,-0.5011368655357538,-0.1340987908975742,0.09115647700562711,0.24916370281729217,-0.13633793440013256,-0.048917369485393054,0.1640051361095771,0.7421529088584718,0.2235320209926373,-0.046194848369246026,0.8495557631722367,-0.2931509780982948,0.49347856937431667,0.2539837347307533,0.524892478998273,-0.09323543625685511,0.2711355434449524,0.36922195277607883,-0.5338731720583904,0.3787018355282167,0.10039842796273582,0.48046085242875664,-0.31371059706485516,0.3356011553238384,-0.2941041525085037,-0.08699773450424414,-0.7874244529298131,-0.10068656660816211,0.31664857121438533,-0.23839171164687817,0.05625334810013882,0.005411550823194184,-0.21687254305690556,0.2973810669991759,0.45777413688850943,-0.30435812062539713,0.23818738016374263,0.4132749470465705,0.06232090728088275,-0.7160452035760803,0.24235406472720314,-0.29277298245664657,0.12600075834562224,0.11757861924401845,-0.5110426637840317,0.3648612747767329,-0.36756659788507245,0.07233344496431193,0.3423212571307247,0.000582016400857017,0.2539496311664061,0.9291795911539305,-0.38222882656606566,0.2682501472801444,0.3438731667311418,0.16734446025832037,0.09855246364504498,-0.3244333185883875,-0.44168965800924703,-0.6846320523734263,-0.20480419978308362,0.6444582659572856,0.00873060208347294,-0.20761538770282723,-0.5853772721157122,-0.32906339210801666,0.08614801661574424,-0.5396845209303223,0.18857601551590938,-0.04510203517263989,-0.20370409216310995,-0.5163110894938664,0.35515659220173107,-0.1282557624183303,-0.45851675210153303,-0.196124163260814,-0.6716778062546687,0.06486762938233365,0.21101002633920102,-0.08907244922901333,0.9732186529247899,0.31372874715348953
0.4279920663744275,-0.15783034237945,0.17422879714267317,0.009533418255835173,0.34543475978676136,0.0035783727072212935,-0.046030444172744135,0.08107030695685481,0.4778214592357167,-0.08971980522236364,-0.25149522126375684,-0.4454201093140891,0.26379707587916784,0.07619055820587636,0.20475136065663446,0.8190868129740665,-0.24168477195924798,-0.04731115848571962,-0.009101368758167054,-0.6292530254179679,0.3659631898476217,0.1202311212232231,0.14883325738724154,0.020917594069567547,0.18685412371315172,0.05462492502980728,0.030706342784278542,-0.5099476515206547,-0.49106101786419787,-0.04912608722417609,0.5555441857327498,0.966788611123107,0.4430764273659874,0.06156872789631487,-0.44089055883447065,-0.0850278436540462,0.6279014654304843,-0.1671018635422388,0.48572762999185565,-0.41347279521918123,-0.15672243147384324,0.0865049412318184,0.17715728266080796,-0.43407676170584913,0.1450786021827703,-0.1589132099232663,-0.1949476035648466,0.27579303528291427,0.09130202407491207,-0.44165245726957714,0.04437325317893989,0.03814477144969079,0.38295571507388704,-0.2685144063849218,-0.20082302037879574,-0.05554585223962982,-0.4492662710889589,-0.14356541224940492,0.3437044868384931,-0.4077248766755612,0.32986544188902306,0.04938646609328263,0.04432547157781551,-0.2783856308920268,-0.15199704789252838,-0.10670041905433812,0.3022422999381238,-0.09010776676972355,0.5147833750309597,0.1639453950140832,-0.1223053294904534,0.2560038504211261,-0.171793282990679,0.08011854249701734,0.706713660355773,0.7588070202164602,-0.4446077841770022,0.31303199364618706,0.40959878614199824,-0.09505903503614571,-0.03941538657019767,0.6405919246906169,0.39877268089825696,-0.9005843450389938,0.15991907527519722,-0.4555074254977637,0.3057335186314086,0.26061266508021946,0.2991585924633293,0.2729109770078134,0.6453470695648416,0.04504051716513349,0.341762056408991,0.030527873749917854,-0.5169087181832309,0.13535012353472584,-0.08063756574270459,-0.18628153290578395,-0.14609666373700356,-0.044251381076939336
0.08652461784772364,-0.1941484714022689,-0.4590645339200486,-0.46218397006790735,0.43323924853803214,0.11267488988196596,-0.008321779234292842,-0.08426431925148457,-0.3176676108761797,0.257882276184532,-0.06053269133892348,0.13055803288315082,-0.0063422922768895315,0.12388540864223369,-0.359786970924894,-0.09082899846069885,0.08222375640473728,-0.01566423660032022,-0.058685447395626235,-0.06576288594413335,-0.13945494892868254,-0.43406342856258556,0.028993621656979295,-0.09401551837379953,0.010633183654999833,0.003674287419478211,-0.04715524248380423,0.22372132293257654,-0.2068506993299649,-0.004032740303362063,-0.07925144554520251,0.2690438880918325,0.23000240211544748,0.28933447898112435,0.058905604305773664,0.24397632985775516,0.09440632465652651,0.22884825803565256,-0.20144367503525476,-0.017429741648848418,0.3178267871134201,-0.06882378619028702,-0.19429593406542003,-0.2594775331474882,0.008584953070814827,-0.049125862355730555,0.2632909426796152,-0.10317630930888187,0.490469607256704,-0.005965867527984737,-0.2727556728147482,-0.14939978675068144,-0.26310843125640165,-0.17299896467627648,0.46750953857582556,-0.10440014449804241,0.15637831109396003,0.19168722433020105,0.034464224374273995,0.055625857170139625,0.049965733263502024,-0.3048566308508853,0.33246746654530535,0.07215900317237885,-0.28355934929617654,-0.318886262231499,-0.1896066566576267,0.06894668959347648,0.2700183166510247,-0.15494634709885066,-8.675924798765788e-05,-0.03473565944289674,-0.006781646114938902,-0.4899696067492268,-0.13579156551625438,-0.21961956433868163,0.3062368483531984,-0.1701336252291119,-0.34122306629415877,0.2809786966483408,-0.09977871271963755,0.007466850039694523,-0.26079129170595505,-0.4363437115835347,-0.04237890141177147,-0.23957287569490834,0.30001639645259187,0.010253853270366759,-0.23360809448015768,0.08015460052470742,-0.2705868198560857,-0.02040575238087982,0.2565456040626235,-0.07154333216861426,-0.4667842659940328,-0.10655494720563154,-0.11185893507094817,-0.042963708063288746,-0.08782688726093592,-0.11695555602668503
-0.1997719974027083,0.6892047850412223,1.187765327969822,-0.5134483400972967,-0.6416414104202801,-0.14244780347241337,-0.3505195016434397,-0.08343402026808834,-1.6104588799685209,0.027290932049755582,-1.0432707540483128,0.3845933135950884,0.47983049661912797,-0.03743315796680699,-0.34678266418105613,-0.6292144967753661,0.8089440105798132,0.8206998848656478,-0.1288260203523868,-0.6954099386973526,0.024954459203955375,-0.8492946511137971,0.10745214381317668,0.18588271100240003,0.22490080487258146,0.20246352833963677,1.1131335036849346,-0.1477672955585734,0.8358433788395916,-0.425868402586461,0.3911920936004256,-0.15656949911875437,-0.603885434049404,0.28553908111671117,0.04175195346243686,-0.5340012054229382,-0.0388850174531971,-0.3742784246445273,-0.4827204139243073,-0.2636389274129382,0.7016388686489462,-0.07058671909658666,-0.5518146765171045,0.43186232387445156,-0.4139420464106942,-0.23849401959216757,-0.5606987665541472,-0.4554709366542037,-0.22364634525691124,0.4918249625325254,-0.3107345774434596,-0.8837358037004087,-0.031310570513800755,0.2605048832544288,-0.2718345106202946,-0.15719308047325234,0.288515131505134,0.6468824953863951,-0.23915875538816317,0.49707957546466386,0.40882517466850804,0.29882223323353146,-1.4387777984950205,-0.45033070766174577,0.12205297237205588,0.2501242683893195,-0.07153362509886257,-0.2657090190002796,-0.06388081452643318,-0.9473799913924996,0.08478791536735568,0.7519137647800578,-0.5065729740959725,0.0982498843307971,-0.5601995531612575,-0.06140867027311239,0.06275269693699807,-0.131442107048937,-0.3815174747643919,-0.39198167328683053,-0.0373442489426357,-0.06123669431853802,0.24035815971472196,0.38509732233214067,-0.8255767331445801,0.5344157440284054,0.5340389773223577,-0.07078699995455134,-0.0649425168619198,-1.0860755746583977,0.9826693091833912,0.5482354770671846,-0.5538517511708207,0.39366065716054144,-1.00734637106223,0.009310747386485687,-0.3082523698831546,-0.41568830046362665,-0.45556152188614524,0.31268259740782606
0.31542498688515613,-0.9327225052643964,1.4200938004996753,-1.2101472324376588,1.467322445549931,0.24754531627500728,-0.09632625833994797,-0.04925587150145836,0.3115948671332933,-0.06587503905327481,0.11325176544149945,0.8926404266460944,0.505697692766171,-0.12917312550382076,1.0681039904861895,0.10890527856549387,-0.5216575973684141,0.38224533936609634,1.8589817130082027,-0.45132451929757406,0.724953555694652,-0.7904066124908209,0.3002413928345809,0.47375951601660865,-1.0935809066930027,-0.08487843279583095,0.31686354226459024,1.045345458104056,0.5168766338573608,0.40789437077189356,-0.3062027742398563,0.7590703172430056,0.26541895074365374,-0.07364474563670766,-1.1513466422748464,0.2838162706446661,-0.02966877812044096,0.6697284225046832,-0.8619723481263639,-0.45744251572985584,-1.1646435299100313,1.4401756418907699,1.1315236735912555,-0.12366078022781851,0.1835666803971334,0.7202162276123572,-0.1175763854123332,-0.19407451805751227,0.24672880111994702,0.0602651387223748,0.885199834677106,-0.7347622158596124,-0.5031546430921682,-0.04803690445655917,0.9818153188531574,0.316378667814489,0.5681672469674856,0.050972662693809186,0.8811008839855795,-0.5235079475887424,0.3467929530531178,-1.2313232542094452,-0.09442547983268215,-1.0615404805417812,0.14189430728119315,0.6265812158973537,0.02029473815186767,-0.03919749642900889,0.12551469157560916,0.11026533590868125,-0.10237040659376583,-0.5648117593650933,1.1531508926954745,-0.5444927099919241,-0.9457702676854177,0.6930967853174484,0.541746062433749,-0.3201282697081957,0.6230600317272191,0.7583730936986944,-0.9083250096109704,-0.2780746978958871,-0.7359767153215993,0.9829365868811676,-0.3829623670560804,0.9322099356118643,-0.01181464167659075,0.0536560627516634,-0.4605147682437155,0.40927684209738086,-0.18235680247491706,0.6139946140182867,0.6475860490999055,-0.041371895709156996,-0.1978983919936095,-0.2863193205084333,0.2654993108370865,0.48755989569461317,-0.11909325731216847,0.9834178749990077
